TOA5,GLY04,CR1000,12665,CR1000.Std.14,CPU:GLY04f.CR1,11497,H60
TIMESTAMP,RECORD,AirTemp_Avg,RH_Avg,Vap_Press_Avg,HrlySolRad_Avg,WindSpeed,WindDir,WindDir_STDD,Rain_Tot,SoilTemp_5cm_Avg,SoilTemp_15cm_Avg,HWG_speed,HWG_time,HWG_Dir,BaPress_Avg,AVPT_Avg,SVPT_Avg,DOY
TS,RN,Celcius,fraction,kPa,kJ/m^2/min,m/s,Deg,Deg,mm,Celcius,Celcius,m/s,,,kPa,kPa,kPa,
,,Avg,Avg,Avg,Avg,WVc,WVc,WVc,Tot,Avg,Avg,Max,SMM,SMM,Avg,Avg,Avg,Smp
2013-03-20 00:00:00,28072,-5.476,0.758,0.308,0,1.175,312.5,5.048,0,3.255,3.882,1.7,1393,319.1,86.56261,0.308,0.406,79
2013-03-20 01:00:00,28073,-6.876,0.805,0.294,0,0.907,11.66,12.93,0,3.003,3.749,1.85,54,21.4,86.51305,0.294,0.365,79
2013-03-20 02:00:00,28074,-7.62,0.853,0.294,0,1.645,8.06,6.545,0,2.756,3.605,2.375,93,0.048,86.42833,0.294,0.344,79
2013-03-20 03:00:00,28075,-8.26,0.864,0.283,0,0.891,4.323,3.028,0,2.535,3.456,2.15,120,12.36,86.3558,0.283,0.328,79
2013-03-20 04:00:00,28076,-8.85,0.862,0.27,0,0.18,313.1,2.162,0,2.322,3.311,1.1,217,309.4,86.29078,0.27,0.313,79
2013-03-20 05:00:00,28077,-8.93,0.872,0.272,0,0.277,352.5,5.232,0,2.1,3.167,1.175,267,0.024,86.23963,0.271,0.311,79
2013-03-20 06:00:00,28078,-9.4,0.871,0.262,0.061,0.949,332,6.572,0,1.89,3.015,1.775,355,337.1,86.17889,0.261,0.3,79
2013-03-20 07:00:00,28079,-8.28,0.857,0.281,4.283,1.449,349.9,10.1,0,1.706,2.863,2.225,373,328.9,86.13474,0.281,0.328,79
2013-03-20 08:00:00,28080,-4.492,0.822,0.36,13.99,2.409,27.61,10.08,0,1.58,2.715,3.8,470,27.93,86.07308,0.36,0.439,79
2013-03-20 09:00:00,28081,-1.267,0.713,0.396,24.65,1.472,48.76,26.97,0,1.551,2.588,3.5,480,27.95,85.97009,0.396,0.557,79
2013-03-20 10:00:00,28082,0.46,0.618,0.39,33.79,1.391,107.5,24.43,0,1.753,2.5,3.275,556,91.4,85.86145,0.39,0.632,79
2013-03-20 11:00:00,28083,2.585,0.54,0.396,36.07,1.151,127.7,45.22,0,2.227,2.51,3.35,616,170.5,85.73288,0.397,0.736,79
2013-03-20 12:00:00,28084,4.003,0.453,0.368,26.89,1.154,205,43.41,0,2.811,2.638,3.2,669,178.9,85.59759,0.368,0.814,79
2013-03-20 13:00:00,28085,4.71,0.415,0.355,22.28,0.981,108.2,43.11,0,3.27,2.84,2.75,772,131.4,85.45844,0.355,0.855,79
2013-03-20 14:00:00,28086,6.24,0.363,0.345,26.29,0.921,349.5,30.18,0,3.587,3.041,2.675,791,134,85.32327,0.345,0.952,79
2013-03-20 15:00:00,28087,7.794,0.309,0.327,22.34,0.809,305.8,40.01,0,3.929,3.231,2.075,846,253.2,85.19821,0.327,1.058,79
2013-03-20 16:00:00,28088,8.57,0.306,0.341,16.57,1,359,35.14,0,4.213,3.423,2.9,930,315.7,85.11893,0.341,1.115,79
2013-03-20 17:00:00,28089,8.35,0.312,0.343,5.963,0.515,18.3,11.63,0,4.368,3.603,1.85,963,12.83,85.0314,0.343,1.099,79
2013-03-20 18:00:00,28090,7.857,0.348,0.369,1.771,1.385,303.3,12.46,0,4.368,3.742,2.525,1045,293.9,84.97737,0.369,1.063,79
2013-03-20 19:00:00,28091,6.348,0.414,0.396,0.052,1.85,316.2,14.96,0,4.269,3.827,2.975,1107,288,84.94492,0.396,0.958,79
2013-03-20 20:00:00,28092,4.715,0.486,0.415,0.016,1.413,344.1,14.33,0,4.112,3.863,2.3,1181,7.442,84.88134,0.415,0.856,79
2013-03-20 21:00:00,28093,2.373,0.555,0.402,0,1.424,291.6,16.4,0,3.928,3.86,3.275,1256,294.9,84.85385,0.402,0.725,79
2013-03-20 22:00:00,28094,1.278,0.595,0.397,0,1.802,323.1,28.3,0,3.717,3.823,3.875,1283,2.642,84.81974,0.397,0.671,79
2013-03-20 23:00:00,28095,-0.212,0.612,0.368,0,1.612,294.9,17.92,0,3.52,3.761,3.05,1372,314.8,84.77468,0.368,0.602,79
2013-03-21 00:00:00,28096,0.071,0.631,0.387,0,2.162,282.3,17.75,0,3.334,3.681,3.65,1425,309.5,84.71957,0.387,0.614,80
2013-03-21 01:00:00,28097,-0.683,0.664,0.386,0,1.484,323.4,33.7,0,3.17,3.596,3.725,22,27.94,84.66568,0.385,0.582,80
2013-03-21 02:00:00,28098,-1.582,0.689,0.375,0,1.106,276.4,28.88,0,3.032,3.517,2.6,82,340,84.63316,0.374,0.544,80
2013-03-21 03:00:00,28099,-2.005,0.714,0.376,0,1.211,244.3,28.57,0,2.881,3.433,3.35,127,266.8,84.57815,0.376,0.529,80
2013-03-21 04:00:00,28100,-3.531,0.802,0.378,0,0.77,3.969,28.74,0,2.732,3.346,2.75,192,25.47,84.4959,0.378,0.471,80
2013-03-21 05:00:00,28101,-3.429,0.818,0.388,0,0.972,13.38,20.5,0,2.587,3.253,2.075,276,52.22,84.46764,0.388,0.474,80
2013-03-21 06:00:00,28102,-2.705,0.814,0.407,0.039,0.549,17.09,20.51,0,2.475,3.159,1.85,315,77.28,84.43723,0.407,0.501,80
2013-03-21 07:00:00,28103,-1.705,0.78,0.42,0.669,1.306,344.1,14.61,0,2.403,3.073,2.15,384,354.3,84.40818,0.42,0.539,80
2013-03-21 08:00:00,28104,-0.229,0.739,0.444,2.084,0.96,4.124,20.85,0,2.363,2.997,2.525,476,0.024,84.38385,0.444,0.601,80
2013-03-21 09:00:00,28105,1.807,0.673,0.468,4.23,2.749,85.2,32.72,0,2.381,2.936,5.3,491,305,84.37098,0.468,0.696,80
2013-03-21 10:00:00,28106,4.188,0.6,0.492,11.81,2.678,82.3,19.18,0,2.451,2.899,5.75,549,64.89,84.30531,0.492,0.826,80
2013-03-21 11:00:00,28107,8.17,0.466,0.503,21.9,2.774,82.1,16.94,0,2.631,2.897,4.775,655,103,84.26492,0.503,1.089,80
2013-03-21 12:00:00,28108,12.9,0.328,0.487,46.25,3.234,101.2,20.31,0,3.004,2.938,5.675,674,88.9,84.19776,0.487,1.489,80
2013-03-21 13:00:00,28109,10.33,0.509,0.636,26.34,9.12,343.4,24.98,0,3.607,3.076,12.58,778,347.8,84.25326,0.637,1.257,80
2013-03-21 14:00:00,28110,9.05,0.541,0.62,9.38,7.704,341.7,17.72,0,3.954,3.287,12.12,786,347.6,84.29388,0.62,1.154,80
2013-03-21 15:00:00,28111,5.969,0.711,0.662,5.149,8.63,315.8,11.67,0.508,4.061,3.474,13.85,856,299.1,84.40782,0.663,0.934,80
2013-03-21 16:00:00,28112,7.978,0.569,0.605,16.4,3.451,23.68,21.16,0,4.021,3.595,8.75,900,350.4,84.36246,0.606,1.075,80
2013-03-21 17:00:00,28113,10.94,0.307,0.4,15.83,5.913,294.2,13.34,0,4.07,3.662,9.58,978,331.8,84.36912,0.401,1.308,80
2013-03-21 18:00:00,28114,9.27,0.272,0.32,6.067,6.803,289.2,15.93,0,4.114,3.731,11,1071,303.1,84.51146,0.321,1.17,80
2013-03-21 19:00:00,28115,5.355,0.268,0.238,0.149,6.331,318.5,8.36,0,4.003,3.787,12.5,1084,319.7,84.68289,0.238,0.897,80
2013-03-21 20:00:00,28116,2.922,0.332,0.25,0.001,3.559,342.5,10.12,0,3.771,3.792,5.525,1185,332.3,84.85194,0.25,0.754,80
2013-03-21 21:00:00,28117,2.606,0.35,0.257,0,6.761,322.7,9.31,0,3.532,3.746,11.08,1253,328.5,84.87375,0.257,0.737,80
2013-03-21 22:00:00,28118,3.332,0.309,0.24,0,9.15,327.7,7.392,0,3.283,3.667,12.58,1297,319.5,84.88095,0.24,0.776,80
2013-03-21 23:00:00,28119,2.641,0.323,0.238,0,9.09,330.6,9.04,0,3.067,3.569,15.28,1365,327.6,84.95527,0.238,0.739,80
2013-03-22 00:00:00,28120,2.29,0.34,0.245,0,9.17,339.8,14.84,0,2.885,3.47,13.48,1384,332.3,84.97549,0.245,0.721,81
2013-03-22 01:00:00,28121,1.246,0.378,0.253,0,8.44,342.7,22.18,0,2.731,3.372,12.8,55,346.5,84.96191,0.253,0.669,81
2013-03-22 02:00:00,28122,0.376,0.4,0.251,0,7.592,348,30.29,0,2.58,3.274,13.1,60,339.4,84.97225,0.251,0.628,81
2013-03-22 03:00:00,28123,-0.541,0.415,0.244,0,5.898,355.7,23.57,0,2.434,3.179,9.05,126,223.9,84.97942,0.244,0.587,81
2013-03-22 04:00:00,28124,-2.352,0.49,0.252,0,2.691,288.4,36.23,0,2.301,3.088,6.425,187,1.946,84.97057,0.252,0.514,81
2013-03-22 05:00:00,28125,-2.432,0.478,0.244,0,1.831,345.6,14.34,0,2.185,3.002,3.95,247,307,84.98247,0.244,0.511,81
2013-03-22 06:00:00,28126,-3.934,0.572,0.261,0.025,1.765,329.4,12.49,0,2.073,2.915,2.6,351,295.5,84.98196,0.261,0.457,81
2013-03-22 07:00:00,28127,-5.222,0.679,0.281,2.789,0.727,271.7,31.44,0,1.953,2.829,2,360,282.8,85.00024,0.281,0.415,81
2013-03-22 08:00:00,28128,-1.74,0.56,0.301,13.01,0.624,95.1,10.21,0,1.832,2.736,3.05,479,114.1,85.02184,0.3,0.538,81
2013-03-22 09:00:00,28129,0.363,0.47,0.294,25.87,2.844,117.6,15.39,0,1.827,2.642,5.825,539,126.1,85.01774,0.294,0.628,81
2013-03-22 10:00:00,28130,1.744,0.394,0.273,26.62,4.277,123.6,13.35,0,2.039,2.591,6.2,552,133,85.00074,0.273,0.693,81
2013-03-22 11:00:00,28131,3.265,0.362,0.279,36.07,5.046,115.8,15.49,0,2.322,2.615,8.83,659,123,84.95462,0.279,0.773,81
2013-03-22 12:00:00,28132,4.726,0.366,0.312,50.57,6.261,124,14.18,0,2.678,2.69,10.62,702,116.7,84.88501,0.313,0.856,81
2013-03-22 13:00:00,28133,6.242,0.342,0.325,54.3,6.503,104.3,15.76,0,3.147,2.818,9.58,772,116.7,84.7961,0.325,0.951,81
2013-03-22 14:00:00,28134,5.822,0.347,0.321,26.45,5.988,111.3,15.76,0,3.583,3,9.58,787,103,84.70832,0.321,0.924,81
2013-03-22 15:00:00,28135,4.187,0.484,0.392,5.541,4.095,56.84,29.43,0,3.75,3.188,8.6,846,111.4,84.70888,0.392,0.827,81
2013-03-22 16:00:00,28136,0.671,0.885,0.565,3.367,3.725,40.91,9.82,0,3.705,3.318,6.35,907,46.67,84.82633,0.565,0.642,81
2013-03-22 17:00:00,28137,0.055,0.973,0.597,3.416,2.718,23.78,9.33,0,3.579,3.381,3.95,996,19.16,84.87375,0.597,0.613,81
2013-03-22 18:00:00,28138,-0.59,0.983,0.575,1.254,4.307,19.43,8.61,0,3.46,3.401,7.025,1029,40.68,84.91473,0.575,0.585,81
2013-03-22 19:00:00,28139,-1.089,0.966,0.545,0.015,2.145,22.11,18.52,0,3.362,3.387,5.45,1086,11.29,84.96965,0.545,0.564,81
2013-03-22 20:00:00,28140,-1.308,0.952,0.528,0,1.649,50.56,12.98,0,3.291,3.37,2.9,1159,62.67,85.05379,0.528,0.555,81
2013-03-22 21:00:00,28141,-1.379,0.906,0.501,0,3.388,15.54,12.96,0,3.237,3.35,5.6,1208,46.1,85.06334,0.5,0.552,81
2013-03-22 22:00:00,28142,-1.907,0.919,0.488,0,5.839,20.54,12.1,0,3.186,3.328,8.97,1277,24,85.18715,0.488,0.531,81
2013-03-22 23:00:00,28143,-2.933,0.922,0.454,0,4.168,19.19,6.649,0,3.127,3.307,6.05,1358,15.52,85.26197,0.454,0.492,81
2013-03-23 00:00:00,28144,-3.034,0.848,0.415,0,4.452,14.72,13.7,0,3.075,3.286,6.8,1432,22.25,85.3297,0.414,0.488,82
2013-03-23 01:00:00,28145,-3.633,0.86,0.402,0,5.491,27.68,6.42,0,3.019,3.261,7.475,6,32.24,85.28555,0.402,0.467,82
2013-03-23 02:00:00,28146,-3.684,0.825,0.384,0,5.178,13.4,8.6,0,2.959,3.24,7.175,97,11.15,85.25883,0.384,0.465,82
2013-03-23 03:00:00,28147,-3.705,0.868,0.403,0,4.692,1.25,22.9,0,2.886,3.216,6.65,167,15.31,85.24657,0.403,0.465,82
2013-03-23 04:00:00,28148,-4.273,0.939,0.418,0,5.557,10.37,10.35,0,2.81,3.191,8.9,224,29.99,85.27454,0.418,0.445,82
2013-03-23 05:00:00,28149,-4.787,0.927,0.397,0,6.978,18.94,6.317,0,2.764,3.165,10.55,259,23.65,85.297,0.397,0.428,82
2013-03-23 06:00:00,28150,-6.311,0.926,0.354,0.014,8.68,13.38,6.505,0,2.732,3.139,11.3,343,24.22,85.33781,0.353,0.381,82
2013-03-23 07:00:00,28151,-7.256,0.915,0.325,1.37,9.32,9.4,14.54,0,2.677,3.115,12.8,384,24.61,85.39492,0.324,0.354,82
2013-03-23 08:00:00,28152,-7.954,0.913,0.307,4.344,9.16,4.955,25.27,0,2.609,3.092,12.35,445,15.84,85.47107,0.306,0.336,82
2013-03-23 09:00:00,28153,-8.25,0.899,0.295,8.47,7.713,0.497,24.68,0,2.517,3.07,11.37,494,347.7,85.57336,0.295,0.328,82
2013-03-23 10:00:00,28154,-8.36,0.901,0.293,13.86,8.53,2.276,21.03,0,2.455,3.042,11.37,559,10.41,85.68497,0.293,0.325,82
2013-03-23 11:00:00,28155,-7.925,0.877,0.296,24.3,8.29,8.44,10.92,0,2.425,3.013,10.85,609,13.39,85.75268,0.295,0.336,82
2013-03-23 12:00:00,28156,-7.599,0.881,0.304,32.34,6.126,357,24.43,0,2.421,2.975,8.9,662,8.92,85.80992,0.304,0.345,82
2013-03-23 13:00:00,28157,-7.002,0.867,0.314,35.25,5.212,357.1,22.92,0,2.434,2.936,7.175,725,7.57,85.83189,0.313,0.361,82
2013-03-23 14:00:00,28158,-6.286,0.852,0.326,34.82,4.637,355.3,21.37,0,2.457,2.898,6.2,791,341.9,85.83012,0.325,0.382,82
2013-03-23 15:00:00,28159,-5.507,0.836,0.339,30.88,5.013,357,21.27,0,2.483,2.869,7.325,885,4.998,85.8272,0.339,0.405,82
2013-03-23 16:00:00,28160,-5.053,0.824,0.346,23.53,4.874,359.1,21.74,0,2.511,2.848,6.575,935,0.048,85.83741,0.345,0.419,82
2013-03-23 17:00:00,28161,-4.815,0.765,0.327,12.83,3.093,356,14.49,0,2.53,2.831,5.675,966,353.2,85.8541,0.327,0.427,82
2013-03-23 18:00:00,28162,-4.814,0.7,0.299,3.127,1.823,331.1,11.42,0,2.543,2.829,3.05,1053,333.4,85.86099,0.299,0.427,82
2013-03-23 19:00:00,28163,-7.313,0.766,0.271,0.104,2.001,325.7,4.059,0,2.538,2.821,2.525,1084,324.3,85.8894,0.271,0.353,82
2013-03-23 20:00:00,28164,-8.21,0.763,0.251,0,1.971,302.9,4.677,0,2.505,2.817,2.675,1145,299.1,85.92365,0.251,0.329,82
2013-03-23 21:00:00,28165,-9.53,0.794,0.236,0,1.618,301.3,5.792,0,2.445,2.81,2.15,1244,298.7,85.99596,0.235,0.297,82
2013-03-23 22:00:00,28166,-11.05,0.832,0.219,0,0.969,298.7,29.92,0,2.361,2.795,2.45,1265,326.4,86.02744,0.219,0.263,82
2013-03-23 23:00:00,28167,-11.6,0.842,0.212,0,1.009,334.7,9.75,0,2.27,2.776,2.3,1333,353.5,86.01079,0.212,0.252,82
2013-03-24 00:00:00,28168,-12.82,0.845,0.193,0.001,0.767,344.7,20.36,0,2.173,2.751,1.925,1428,352,86.00267,0.193,0.228,83
2013-03-24 01:00:00,28169,-14.38,0.851,0.171,0.007,1.299,325.5,15.06,0,2.066,2.718,2.3,32,322.7,85.98586,0.171,0.201,83
2013-03-24 02:00:00,28170,-14.63,0.845,0.167,0.001,1.997,346.7,9.36,0,1.948,2.676,3.05,68,346,85.94998,0.166,0.196,83
2013-03-24 03:00:00,28171,-15.7,0.84,0.152,0,1.776,297.3,38.31,0,1.825,2.628,3.2,127,325.3,85.89807,0.151,0.18,83
2013-03-24 04:00:00,28172,-15.32,0.832,0.155,0.001,1.696,306.1,12.45,0,1.705,2.573,2.975,199,314,85.82372,0.154,0.185,83
2013-03-24 05:00:00,28173,-15.37,0.883,0.164,0,0.902,300.9,11.88,0,1.589,2.515,2.075,240,325.6,85.8305,0.163,0.185,83
2013-03-24 06:00:00,28174,-15.86,0.877,0.156,0.046,0.994,313.7,27.9,0,1.484,2.456,1.775,312,323.7,85.83054,0.155,0.177,83
2013-03-24 07:00:00,28175,-15.69,0.88,0.159,5.154,0.089,212.8,1.867,0,1.386,2.398,1.025,364,210.5,85.83759,0.158,0.18,83
2013-03-24 08:00:00,28176,-12,0.763,0.186,18.28,0.759,286.8,21.2,0,1.285,2.331,1.85,473,321.3,85.84078,0.186,0.245,83
2013-03-24 09:00:00,28177,-9.84,0.715,0.207,31.33,0.998,325.7,13.71,0.254,1.193,2.256,2.075,490,318,85.86111,0.207,0.29,83
2013-03-24 10:00:00,28178,-6.342,0.59,0.224,41.61,0.254,125.3,16.83,0.508,1.138,2.186,1.7,596,143.6,85.85033,0.224,0.381,83
2013-03-24 11:00:00,28179,-5.624,0.672,0.27,50.31,1.797,133.9,13.82,0,1.117,2.119,3.95,641,148,85.82757,0.27,0.402,83
2013-03-24 12:00:00,28180,-4.573,0.696,0.303,50.43,2.941,179.3,14.65,0,1.135,2.07,4.1,695,196.1,85.80083,0.303,0.435,83
2013-03-24 13:00:00,28181,-4.806,0.747,0.319,22.05,2.987,188.5,15.48,0,1.188,2.039,5.825,736,220.3,85.77382,0.319,0.427,83
2013-03-24 14:00:00,28182,-4.277,0.849,0.378,38.57,3.232,194.7,13.11,0.254,1.26,2.03,4.625,826,190.6,85.76601,0.378,0.445,83
2013-03-24 15:00:00,28183,-3.39,0.77,0.366,31.37,3.255,204.2,15.95,0,1.335,2.025,5.15,860,178.3,85.74006,0.366,0.476,83
2013-03-24 16:00:00,28184,-2.976,0.714,0.35,20.58,2.93,216.4,13.76,0,1.419,2.031,4.925,953,198.6,85.77401,0.35,0.491,83
2013-03-24 17:00:00,28185,-2.812,0.681,0.338,11.45,2.486,250.5,27.76,0,1.494,2.044,4.775,988,250.7,85.79563,0.338,0.497,83
2013-03-24 18:00:00,28186,-3.594,0.706,0.331,1.978,3.615,49.93,25.85,0,1.561,2.063,6.5,1052,37.07,85.89657,0.331,0.469,83
2013-03-24 19:00:00,28187,-4.924,0.723,0.307,0.099,3.894,24.62,7.651,0,1.618,2.082,6.5,1096,19.68,85.97595,0.306,0.424,83
2013-03-24 20:00:00,28188,-5.682,0.747,0.299,0,4.435,21.46,6.022,0,1.66,2.102,6.65,1164,25.83,86.02117,0.299,0.4,83
2013-03-24 21:00:00,28189,-6.469,0.792,0.298,0,2.331,31.84,7.087,0,1.688,2.111,4.175,1205,22.11,86.07982,0.298,0.377,83
2013-03-24 22:00:00,28190,-7.235,0.823,0.293,0,0.818,91.6,16,0,1.697,2.128,1.925,1313,50.53,86.12946,0.292,0.355,83
2013-03-24 23:00:00,28191,-7.531,0.821,0.285,0,0.352,58.78,8.87,0,1.685,2.134,1.475,1371,66.22,86.15483,0.285,0.347,83
2013-03-25 00:00:00,28192,-7.378,0.789,0.277,0,0.313,34.17,4.107,0,1.644,2.134,1.475,1394,31.16,86.19676,0.277,0.351,84
2013-03-25 01:00:00,28193,-7.483,0.787,0.275,0,0.061,56.68,24.73,0,1.586,2.125,1.25,48,107.7,86.19357,0.274,0.348,84
2013-03-25 02:00:00,28194,-7.847,0.81,0.274,0,1.841,19.77,13.82,0,1.519,2.107,3.35,116,44.55,86.19024,0.274,0.338,84
2013-03-25 03:00:00,28195,-8.27,0.904,0.296,0,2.116,48.87,8.13,0,1.447,2.086,3.2,120,32.67,86.17,0.296,0.327,84
2013-03-25 04:00:00,28196,-8.84,0.916,0.287,0,1.621,62.69,13.11,0,1.383,2.056,2.75,239,70.93,86.1768,0.287,0.313,84
2013-03-25 05:00:00,28197,-8.81,0.908,0.286,0,2.278,68.44,10.08,0,1.324,2.024,3.65,259,82.4,86.19043,0.285,0.314,84
2013-03-25 06:00:00,28198,-10.02,0.922,0.264,0.067,0.338,94.8,5.111,0,1.27,1.989,1.85,305,75.06,86.22514,0.263,0.285,84
2013-03-25 07:00:00,28199,-10.29,0.939,0.263,5.241,0.029,115.7,0.005,0,1.213,1.956,0.875,383,115.7,86.26614,0.262,0.279,84
2013-03-25 08:00:00,28200,-8.92,0.89,0.277,17.14,0.896,155.8,11.68,0,1.132,1.917,2.15,468,167.6,86.2982,0.277,0.311,84
2013-03-25 09:00:00,28201,-8.16,0.845,0.28,30.39,2.335,185.2,13.69,0,1.047,1.872,3.725,535,160.8,86.32453,0.279,0.33,84
2013-03-25 10:00:00,28202,-6.891,0.791,0.288,41.42,2.942,172.2,12.75,0,0.99,1.826,4.175,553,170,86.33285,0.288,0.365,84
2013-03-25 11:00:00,28203,-5.516,0.735,0.298,48.89,3.454,177.6,11.97,0,0.969,1.78,4.925,657,191.6,86.31278,0.298,0.405,84
2013-03-25 12:00:00,28204,-3.764,0.687,0.318,52.79,3.259,191.8,16.38,0,0.989,1.745,4.925,676,197.6,86.26714,0.318,0.463,84
2013-03-25 13:00:00,28205,-2.377,0.638,0.327,52.43,3.436,187.1,19.7,0,1.052,1.724,5.675,771,191.3,86.19991,0.327,0.513,84
2013-03-25 14:00:00,28206,-1.722,0.605,0.326,48.46,3.795,181.9,15.14,0,1.212,1.716,5.675,824,158.3,86.1657,0.326,0.538,84
2013-03-25 15:00:00,28207,-1.482,0.552,0.303,41.12,4.458,171.2,13.4,0,1.441,1.716,7.25,871,171.1,86.12863,0.303,0.548,84
2013-03-25 16:00:00,28208,-1.116,0.532,0.3,31,3.783,170.4,11.8,0,1.665,1.731,5.525,920,176.9,86.11434,0.3,0.563,84
2013-03-25 17:00:00,28209,-1.436,0.54,0.297,19.03,4.234,152.6,8.01,0,1.819,1.753,5.75,993,141.8,86.11254,0.297,0.55,84
2013-03-25 18:00:00,28210,-2.094,0.54,0.283,6.711,3.774,150.3,7.226,0,1.821,1.782,5.3,1027,147.4,86.13227,0.283,0.524,84
2013-03-25 19:00:00,28211,-3.222,0.578,0.279,0.189,3.563,145.2,5.622,0,1.735,1.809,4.85,1109,145.9,86.12825,0.279,0.482,84
2013-03-25 20:00:00,28212,-4.704,0.668,0.288,0,1.573,141.6,8.32,0,1.608,1.833,4.1,1141,153.6,86.14731,0.287,0.431,84
2013-03-25 21:00:00,28213,-5.514,0.702,0.284,0,0.489,95.2,11.58,0,1.47,1.834,1.325,1226,65.18,86.1535,0.284,0.405,84
2013-03-25 22:00:00,28214,-6.816,0.789,0.289,0,0.467,172.9,9.96,0,1.325,1.822,1.625,1286,210.3,86.15407,0.289,0.367,84
2013-03-25 23:00:00,28215,-7.695,0.814,0.279,0,0.873,41.77,7.266,0,1.19,1.802,1.925,1379,44.3,86.13111,0.279,0.343,84
2013-03-26 00:00:00,28216,-8.27,0.823,0.27,0,0.445,60.85,10,0,1.065,1.771,2,1383,48.48,86.08702,0.269,0.328,85
2013-03-26 01:00:00,28217,-8.74,0.819,0.259,0,0.279,10.97,9.13,0,0.95,1.729,1.4,55,29.87,86.04163,0.258,0.316,85
2013-03-26 02:00:00,28218,-9.21,0.842,0.257,0,0.907,55.3,13.92,0,0.843,1.678,1.55,82,34.49,85.97541,0.256,0.304,85
2013-03-26 03:00:00,28219,-9.85,0.889,0.258,0,0.235,318.5,5.786,0,0.745,1.618,1.175,152,305.7,85.90765,0.257,0.289,85
2013-03-26 04:00:00,28220,-10.57,0.897,0.246,0,0.575,318.6,6.703,0,0.659,1.557,1.625,231,307.2,85.83827,0.245,0.273,85
2013-03-26 05:00:00,28221,-10.62,0.895,0.244,0,0.359,350.6,15.08,0,0.582,1.495,1.7,252,0.024,85.81728,0.243,0.272,85
2013-03-26 06:00:00,28222,-10.68,0.903,0.245,0.14,0.247,15.09,15.9,0,0.515,1.433,1.7,320,55.91,85.78501,0.244,0.271,85
2013-03-26 07:00:00,28223,-9.64,0.882,0.26,7.667,0.836,214.3,16.51,0,0.454,1.371,1.85,373,170.6,85.78434,0.259,0.294,85
2013-03-26 08:00:00,28224,-6.712,0.757,0.279,15.19,0.703,307.8,30.32,0,0.401,1.307,2,465,265.4,85.77331,0.279,0.371,85
2013-03-26 09:00:00,28225,-4.063,0.646,0.291,25.52,0.835,299.3,28.1,0,0.364,1.248,2.15,507,267.3,85.72285,0.291,0.454,85
2013-03-26 10:00:00,28226,-0.872,0.515,0.295,39.07,0.508,170.8,32.91,0,0.337,1.189,2.375,599,125.1,85.67391,0.295,0.574,85
2013-03-26 11:00:00,28227,0.484,0.532,0.337,45.59,1.228,131.4,25.97,0,0.324,1.143,3.2,651,159.2,85.59869,0.337,0.634,85
2013-03-26 12:00:00,28228,2.333,0.51,0.369,48.94,1.534,128.8,25.94,0,0.381,1.109,3.275,683,116.9,85.52355,0.369,0.723,85
2013-03-26 13:00:00,28229,3.423,0.503,0.393,46.75,1.8,133.2,25.04,0,0.855,1.115,3.65,741,133.8,85.47221,0.393,0.781,85
2013-03-26 14:00:00,28230,4.222,0.496,0.409,40.98,2.224,109.7,21.42,0,1.618,1.225,4.625,839,82,85.4007,0.409,0.826,85
2013-03-26 15:00:00,28231,5.101,0.495,0.435,23.5,3.193,118.6,14.03,0,2.233,1.421,5.3,892,135.9,85.35158,0.435,0.879,85
2013-03-26 16:00:00,28232,4.367,0.561,0.468,7.381,2.039,102.3,16.49,0,2.558,1.645,4.25,950,79.99,85.32357,0.468,0.835,85
2013-03-26 17:00:00,28233,3.834,0.593,0.476,5.824,2,84,20.69,0,2.627,1.829,3.5,970,136,85.32523,0.477,0.804,85
2013-03-26 18:00:00,28234,3.669,0.65,0.516,1.644,1.288,53,20.84,0,2.606,1.955,2.675,1036,43.24,85.38639,0.516,0.795,85
2013-03-26 19:00:00,28235,3.514,0.677,0.532,0.039,1.981,13.3,35.87,0,2.544,2.036,3.35,1124,11.36,85.4541,0.532,0.786,85
2013-03-26 20:00:00,28236,3.733,0.656,0.523,0,3.488,32.07,27.67,0,2.461,2.083,5.225,1160,336,85.51151,0.523,0.798,85
2013-03-26 21:00:00,28237,4.187,0.768,0.632,0.001,5.377,37.04,7.901,0,2.384,2.109,7.775,1238,42.13,85.51476,0.633,0.824,85
2013-03-26 22:00:00,28238,3.327,0.822,0.637,0.003,4.569,21.45,13.56,0,2.339,2.118,7.325,1265,23.43,85.52847,0.638,0.776,85
2013-03-26 23:00:00,28239,2.784,0.854,0.637,0,1.454,273.7,31.42,0,2.296,2.131,3.125,1320,1.777,85.59755,0.637,0.746,85
2013-03-27 00:00:00,28240,2.064,0.88,0.624,0,1.077,321.4,14.62,0,2.254,2.133,1.85,1382,300.7,85.61349,0.624,0.709,86
2013-03-27 01:00:00,28241,1.022,0.916,0.603,0,0.643,8.77,10.44,0,2.208,2.137,2.15,47,349.4,85.5563,0.603,0.658,86
2013-03-27 02:00:00,28242,0.443,0.923,0.582,0,2.209,346.7,15.04,0,2.114,2.141,3.35,102,261.8,85.56468,0.582,0.631,86
2013-03-27 03:00:00,28243,-0.135,0.93,0.563,0,1.871,337.9,14.98,0,1.999,2.12,3.05,171,0.648,85.56713,0.563,0.605,86
2013-03-27 04:00:00,28244,-0.479,0.931,0.549,0,2.146,341.4,17.51,0,1.919,2.093,3.725,195,350,85.54077,0.549,0.59,86
